BSSID,Epoch,Temperature
48:27:E2:AD:85:D0,1681683796,20.0736
48:27:E2:AD:91:38,1681683796,17.0476
EC:DA:3B:0F:5C:AC,1681683796,20.4604
master,1681683796,20.3323
48:27:E2:AD:85:D0,1681683797,20.0051
48:27:E2:AD:91:38,1681683797,17.6923
EC:DA:3B:0F:5C:AC,1681683797,20.4604
master,1681683797,19.2492
48:27:E2:AD:85:D0,1681683798,20.0736
48:27:E2:AD:91:38,1681683798,17.7568
EC:DA:3B:0F:5C:AC,1681683798,20.3202
master,1681683798,19.8585
48:27:E2:AD:85:D0,1681683799,20.0051
48:27:E2:AD:91:38,1681683799,17.5634
EC:DA:3B:0F:5C:AC,1681683799,20.1800
master,1681683799,20.0615
48:27:E2:AD:85:D0,1681683800,20.0051
48:27:E2:AD:91:38,1681683800,17.0476
EC:DA:3B:0F:5C:AC,1681683800,20.4604
master,1681683800,19.8585
48:27:E2:AD:85:D0,1681683801,20.1421
48:27:E2:AD:91:38,1681683801,17.6278
EC:DA:3B:0F:5C:AC,1681683801,20.4604
master,1681683801,20.1292
48:27:E2:AD:85:D0,1681683802,20.1421
48:27:E2:AD:91:38,1681683802,17.5634
EC:DA:3B:0F:5C:AC,1681683802,20.4604
master,1681683802,20.2646
48:27:E2:AD:85:D0,1681683803,20.1421
48:27:E2:AD:91:38,1681683803,17.6923
EC:DA:3B:0F:5C:AC,1681683803,20.1800
master,1681683803,19.9938
48:27:E2:AD:85:D0,1681683804,20.5531
48:27:E2:AD:91:38,1681683804,17.6923
EC:DA:3B:0F:5C:AC,1681683804,20.4604
master,1681683804,20.1292
48:27:E2:AD:85:D0,1681683805,20.0736
48:27:E2:AD:91:38,1681683805,16.9832
EC:DA:3B:0F:5C:AC,1681683805,20.5306
master,1681683805,20.2646
48:27:E2:AD:85:D0,1681683806,20.0051
48:27:E2:AD:91:38,1681683806,17.4989
EC:DA:3B:0F:5C:AC,1681683806,20.3903
master,1681683806,20.1292
48:27:E2:AD:85:D0,1681683807,20.1421
48:27:E2:AD:91:38,1681683807,17.0476
EC:DA:3B:0F:5C:AC,1681683807,20.4604
master,1681683807,19.9262
48:27:E2:AD:85:D0,1681683808,20.0736
48:27:E2:AD:91:38,1681683808,17.0476
EC:DA:3B:0F:5C:AC,1681683808,20.3903
master,1681683808,20.1969
48:27:E2:AD:85:D0,1681683809,20.7586
48:27:E2:AD:91:38,1681683809,17.6278
EC:DA:3B:0F:5C:AC,1681683809,20.3903
master,1681683809,20.2646
48:27:E2:AD:85:D0,1681683810,20.0736
48:27:E2:AD:91:38,1681683810,17.0476
EC:DA:3B:0F:5C:AC,1681683810,20.4604
master,1681683810,20.0615
48:27:E2:AD:85:D0,1681683811,20.8271
48:27:E2:AD:91:38,1681683811,16.9832
EC:DA:3B:0F:5C:AC,1681683811,20.3202
master,1681683811,19.8585
48:27:E2:AD:85:D0,1681683812,20.1421
48:27:E2:AD:91:38,1681683812,17.5634
EC:DA:3B:0F:5C:AC,1681683812,20.3903
master,1681683813,19.9262
48:27:E2:AD:85:D0,1681683813,20.0736
48:27:E2:AD:91:38,1681683813,17.5634
EC:DA:3B:0F:5C:AC,1681683813,20.3903
master,1681683813,19.3169
48:27:E2:AD:85:D0,1681683814,20.6901
48:27:E2:AD:91:38,1681683814,17.6278
EC:DA:3B:0F:5C:AC,1681683814,20.4604
master,1681683815,19.3169
48:27:E2:AD:85:D0,1681683815,20.0051
48:27:E2:AD:91:38,1681683815,17.5634
EC:DA:3B:0F:5C:AC,1681683815,20.5306
master,1681683816,19.8585
48:27:E2:AD:85:D0,1681683816,20.0736
48:27:E2:AD:91:38,1681683816,16.9187
EC:DA:3B:0F:5C:AC,1681683816,20.4604
master,1681683817,18.9785
48:27:E2:AD:85:D0,1681683817,20.0736
48:27:E2:AD:91:38,1681683817,16.9832
EC:DA:3B:0F:5C:AC,1681683817,20.3903
master,1681683818,19.9938
48:27:E2:AD:85:D0,1681683818,20.1421
48:27:E2:AD:91:38,1681683818,17.6278
EC:DA:3B:0F:5C:AC,1681683818,20.3903
master,1681683819,20.0615
48:27:E2:AD:85:D0,1681683819,20.1421
48:27:E2:AD:91:38,1681683819,17.5634
EC:DA:3B:0F:5C:AC,1681683819,20.3202
master,1681683820,19.9938
48:27:E2:AD:85:D0,1681683820,20.1421
48:27:E2:AD:91:38,1681683820,17.6278
EC:DA:3B:0F:5C:AC,1681683820,20.2501
master,1681683821,20.0615
48:27:E2:AD:85:D0,1681683821,20.1421
48:27:E2:AD:91:38,1681683821,17.7568
EC:DA:3B:0F:5C:AC,1681683821,20.3903
master,1681683822,20.1292
48:27:E2:AD:85:D0,1681683822,20.1421
48:27:E2:AD:91:38,1681683822,17.6923
EC:DA:3B:0F:5C:AC,1681683822,20.3903
master,1681683823,19.3169
48:27:E2:AD:85:D0,1681683823,20.6216
48:27:E2:AD:91:38,1681683823,17.6278
EC:DA:3B:0F:5C:AC,1681683823,20.1800
master,1681683824,20.0615
48:27:E2:AD:85:D0,1681683824,20.1421
48:27:E2:AD:91:38,1681683824,17.5634
EC:DA:3B:0F:5C:AC,1681683824,20.4604
master,1681683825,19.8585
48:27:E2:AD:85:D0,1681683825,20.0736
48:27:E2:AD:91:38,1681683825,17.0476
EC:DA:3B:0F:5C:AC,1681683825,20.3202
master,1681683826,20.1969
48:27:E2:AD:85:D0,1681683826,20.7586
48:27:E2:AD:91:38,1681683826,17.6278
EC:DA:3B:0F:5C:AC,1681683826,20.6007
master,1681683827,19.9938
48:27:E2:AD:85:D0,1681683827,20.0736
48:27:E2:AD:91:38,1681683827,16.9832
EC:DA:3B:0F:5C:AC,1681683827,20.4604
master,1681683828,20.1292
48:27:E2:AD:85:D0,1681683828,20.1421
48:27:E2:AD:91:38,1681683828,16.9832
EC:DA:3B:0F:5C:AC,1681683828,20.4604
master,1681683829,19.9938
48:27:E2:AD:85:D0,1681683829,20.1421
48:27:E2:AD:91:38,1681683829,17.6278
EC:DA:3B:0F:5C:AC,1681683829,20.3903
master,1681683830,20.0615
48:27:E2:AD:85:D0,1681683830,20.0736
48:27:E2:AD:91:38,1681683830,17.6923
EC:DA:3B:0F:5C:AC,1681683830,20.4604
master,1681683831,20.0615
48:27:E2:AD:85:D0,1681683831,20.0736
48:27:E2:AD:91:38,1681683831,17.5634
EC:DA:3B:0F:5C:AC,1681683831,20.4604
master,1681683832,17.7600
48:27:E2:AD:85:D0,1681683832,20.8271
48:27:E2:AD:91:38,1681683832,17.5634
EC:DA:3B:0F:5C:AC,1681683832,20.4604
master,1681683833,19.9938
48:27:E2:AD:85:D0,1681683833,20.6901
48:27:E2:AD:91:38,1681683833,17.6278
EC:DA:3B:0F:5C:AC,1681683833,20.3903
master,1681683834,19.8585
48:27:E2:AD:85:D0,1681683834,20.0736
48:27:E2:AD:91:38,1681683834,17.0476
EC:DA:3B:0F:5C:AC,1681683834,20.5306
master,1681683835,20.1969
48:27:E2:AD:85:D0,1681683835,20.0736
48:27:E2:AD:91:38,1681683835,16.9832
EC:DA:3B:0F:5C:AC,1681683835,20.3903
master,1681683836,19.9262
48:27:E2:AD:85:D0,1681683836,20.0051
48:27:E2:AD:91:38,1681683836,17.5634
EC:DA:3B:0F:5C:AC,1681683836,20.4604
master,1681683837,19.9938
48:27:E2:AD:85:D0,1681683837,20.0736
48:27:E2:AD:91:38,1681683837,17.0476
EC:DA:3B:0F:5C:AC,1681683837,20.4604
master,1681683838,20.1292
48:27:E2:AD:85:D0,1681683838,20.6901
48:27:E2:AD:91:38,1681683838,17.5634
EC:DA:3B:0F:5C:AC,1681683838,20.3903
master,1681683839,20.0615
48:27:E2:AD:85:D0,1681683839,20.6216
48:27:E2:AD:91:38,1681683839,17.6923
EC:DA:3B:0F:5C:AC,1681683839,20.5306
master,1681683840,19.9938
48:27:E2:AD:85:D0,1681683840,20.1421
48:27:E2:AD:91:38,1681683840,17.6923
EC:DA:3B:0F:5C:AC,1681683840,20.5306
master,1681683841,19.9262
48:27:E2:AD:85:D0,1681683841,20.1421
48:27:E2:AD:91:38,1681683841,17.5634
EC:DA:3B:0F:5C:AC,1681683841,20.3903
master,1681683842,20.1292
48:27:E2:AD:85:D0,1681683842,20.0736
48:27:E2:AD:91:38,1681683842,17.6278
EC:DA:3B:0F:5C:AC,1681683842,20.3202
master,1681683843,19.9938
48:27:E2:AD:85:D0,1681683843,20.6901
48:27:E2:AD:91:38,1681683843,17.6923
EC:DA:3B:0F:5C:AC,1681683843,20.4604
master,1681683844,20.1292
48:27:E2:AD:85:D0,1681683844,20.1421
48:27:E2:AD:91:38,1681683844,17.5634
EC:DA:3B:0F:5C:AC,1681683844,20.5306
master,1681683845,20.3323
48:27:E2:AD:85:D0,1681683845,20.1421
48:27:E2:AD:91:38,1681683845,17.0476
EC:DA:3B:0F:5C:AC,1681683845,20.4604
master,1681683846,19.9938
48:27:E2:AD:85:D0,1681683846,20.0736
48:27:E2:AD:91:38,1681683846,17.6923
EC:DA:3B:0F:5C:AC,1681683846,20.5306
master,1681683847,19.9262
48:27:E2:AD:85:D0,1681683847,20.1421
48:27:E2:AD:91:38,1681683847,17.6923
EC:DA:3B:0F:5C:AC,1681683847,20.3903
master,1681683848,20.0615
48:27:E2:AD:85:D0,1681683848,20.1421
48:27:E2:AD:91:38,1681683848,17.0476
EC:DA:3B:0F:5C:AC,1681683848,20.4604
master,1681683849,20.0615
48:27:E2:AD:85:D0,1681683849,20.7586
48:27:E2:AD:91:38,1681683849,17.6923
EC:DA:3B:0F:5C:AC,1681683849,20.5306
master,1681683850,20.3323
48:27:E2:AD:85:D0,1681683850,20.1421
48:27:E2:AD:91:38,1681683850,17.5634
EC:DA:3B:0F:5C:AC,1681683850,20.3202
master,1681683851,20.0615
48:27:E2:AD:85:D0,1681683851,20.7586
48:27:E2:AD:91:38,1681683851,17.0476
EC:DA:3B:0F:5C:AC,1681683851,20.3903
master,1681683852,19.9262
48:27:E2:AD:85:D0,1681683852,20.0051
48:27:E2:AD:91:38,1681683852,17.0476
EC:DA:3B:0F:5C:AC,1681683852,20.5306
master,1681683853,20.3323
48:27:E2:AD:85:D0,1681683853,20.0051
48:27:E2:AD:91:38,1681683853,17.6278
EC:DA:3B:0F:5C:AC,1681683853,20.3903
master,1681683854,19.9938
48:27:E2:AD:85:D0,1681683854,20.1421
48:27:E2:AD:91:38,1681683854,17.5634
EC:DA:3B:0F:5C:AC,1681683854,20.3903
master,1681683855,19.3169
48:27:E2:AD:85:D0,1681683855,20.6901
48:27:E2:AD:91:38,1681683855,17.6923
EC:DA:3B:0F:5C:AC,1681683855,20.5306
master,1681683856,20.1292
48:27:E2:AD:85:D0,1681683856,20.1421
48:27:E2:AD:91:38,1681683856,17.5634
EC:DA:3B:0F:5C:AC,1681683856,20.2501
master,1681683857,19.3169
48:27:E2:AD:85:D0,1681683857,20.0736
48:27:E2:AD:91:38,1681683857,17.6278
EC:DA:3B:0F:5C:AC,1681683857,20.5306
master,1681683858,20.1292
48:27:E2:AD:85:D0,1681683858,20.1421
48:27:E2:AD:91:38,1681683858,17.0476
EC:DA:3B:0F:5C:AC,1681683858,20.5306
master,1681683859,20.1969
48:27:E2:AD:85:D0,1681683859,20.1421
48:27:E2:AD:91:38,1681683859,17.6278
EC:DA:3B:0F:5C:AC,1681683859,20.5306
master,1681683860,20.0615
48:27:E2:AD:85:D0,1681683860,20.7586
48:27:E2:AD:91:38,1681683860,17.5634
EC:DA:3B:0F:5C:AC,1681683860,20.4604
master,1681683861,20.1292
48:27:E2:AD:85:D0,1681683861,20.1421
48:27:E2:AD:91:38,1681683861,16.9832
EC:DA:3B:0F:5C:AC,1681683861,20.3903
master,1681683862,20.1969
48:27:E2:AD:85:D0,1681683862,20.1421
48:27:E2:AD:91:38,1681683862,17.0476
EC:DA:3B:0F:5C:AC,1681683862,20.3903
master,1681683863,19.9262
48:27:E2:AD:85:D0,1681683863,20.0736
48:27:E2:AD:91:38,1681683863,17.6923
EC:DA:3B:0F:5C:AC,1681683863,20.3903
master,1681683864,19.9262
48:27:E2:AD:85:D0,1681683864,20.0051
48:27:E2:AD:91:38,1681683864,17.0476
EC:DA:3B:0F:5C:AC,1681683864,20.3903
master,1681683865,20.0615
48:27:E2:AD:85:D0,1681683865,20.6216
48:27:E2:AD:91:38,1681683865,17.0476
EC:DA:3B:0F:5C:AC,1681683865,20.3903
master,1681683866,19.9938
48:27:E2:AD:85:D0,1681683866,20.0051
48:27:E2:AD:91:38,1681683866,17.5634
EC:DA:3B:0F:5C:AC,1681683866,20.5306
master,1681683867,19.3169
48:27:E2:AD:85:D0,1681683867,20.1421
48:27:E2:AD:91:38,1681683867,17.7568
EC:DA:3B:0F:5C:AC,1681683867,20.3903
master,1681683868,19.9262
48:27:E2:AD:85:D0,1681683868,20.7586
48:27:E2:AD:91:38,1681683868,17.6278
EC:DA:3B:0F:5C:AC,1681683868,20.3903
master,1681683869,20.1969
48:27:E2:AD:85:D0,1681683869,20.1421
48:27:E2:AD:91:38,1681683869,17.6923
EC:DA:3B:0F:5C:AC,1681683869,20.3202
master,1681683870,20.0615
48:27:E2:AD:85:D0,1681683870,20.1421
48:27:E2:AD:91:38,1681683870,17.6278
EC:DA:3B:0F:5C:AC,1681683870,20.4604
master,1681683871,20.3323
48:27:E2:AD:85:D0,1681683871,20.0736
48:27:E2:AD:91:38,1681683871,17.6923
EC:DA:3B:0F:5C:AC,1681683871,20.4604
master,1681683872,19.9938
48:27:E2:AD:85:D0,1681683872,20.1421
48:27:E2:AD:91:38,1681683872,17.5634
EC:DA:3B:0F:5C:AC,1681683872,20.4604
master,1681683873,20.1292
48:27:E2:AD:85:D0,1681683873,19.9366
48:27:E2:AD:91:38,1681683873,17.7568
EC:DA:3B:0F:5C:AC,1681683873,20.5306
master,1681683874,20.0615
48:27:E2:AD:85:D0,1681683874,20.1421
48:27:E2:AD:91:38,1681683874,17.6278
EC:DA:3B:0F:5C:AC,1681683874,20.4604
master,1681683875,20.1292
48:27:E2:AD:85:D0,1681683875,20.0736
48:27:E2:AD:91:38,1681683875,17.7568
EC:DA:3B:0F:5C:AC,1681683875,20.5306
master,1681683876,19.9938
48:27:E2:AD:85:D0,1681683876,20.7586
48:27:E2:AD:91:38,1681683876,17.6278
EC:DA:3B:0F:5C:AC,1681683876,20.3903
master,1681683877,20.3323
48:27:E2:AD:85:D0,1681683877,20.1421
48:27:E2:AD:91:38,1681683877,16.9832
EC:DA:3B:0F:5C:AC,1681683877,20.3903
master,1681683878,18.9785
48:27:E2:AD:85:D0,1681683878,20.1421
48:27:E2:AD:91:38,1681683878,17.0476
EC:DA:3B:0F:5C:AC,1681683878,20.3903
master,1681683879,20.1969
48:27:E2:AD:85:D0,1681683879,20.1421
48:27:E2:AD:91:38,1681683879,17.5634
EC:DA:3B:0F:5C:AC,1681683879,20.4604
master,1681683880,20.2646
48:27:E2:AD:85:D0,1681683880,20.0051
48:27:E2:AD:91:38,1681683880,17.6278
EC:DA:3B:0F:5C:AC,1681683880,20.4604
master,1681683881,20.2646
48:27:E2:AD:85:D0,1681683881,20.1421
48:27:E2:AD:91:38,1681683881,17.6923
EC:DA:3B:0F:5C:AC,1681683881,20.2501
master,1681683882,20.1292
48:27:E2:AD:85:D0,1681683882,20.1421
48:27:E2:AD:91:38,1681683882,17.7568
EC:DA:3B:0F:5C:AC,1681683882,20.3202
master,1681683883,19.9938
48:27:E2:AD:85:D0,1681683883,20.0051
48:27:E2:AD:91:38,1681683883,17.0476
EC:DA:3B:0F:5C:AC,1681683883,20.4604
master,1681683884,20.1969
48:27:E2:AD:85:D0,1681683884,20.0736
48:27:E2:AD:91:38,1681683884,17.0476
EC:DA:3B:0F:5C:AC,1681683884,20.4604
master,1681683885,20.3323
48:27:E2:AD:85:D0,1681683885,20.1421
48:27:E2:AD:91:38,1681683885,17.5634
EC:DA:3B:0F:5C:AC,1681683885,20.3903
master,1681683886,20.1292
48:27:E2:AD:85:D0,1681683886,20.1421
48:27:E2:AD:91:38,1681683886,17.5634
EC:DA:3B:0F:5C:AC,1681683886,20.1800
master,1681683887,20.0615
48:27:E2:AD:85:D0,1681683887,20.1421
48:27:E2:AD:91:38,1681683887,17.6278
EC:DA:3B:0F:5C:AC,1681683887,20.2501
master,1681683888,20.2646
48:27:E2:AD:85:D0,1681683888,20.0736
48:27:E2:AD:91:38,1681683888,16.9832
EC:DA:3B:0F:5C:AC,1681683888,20.5306
master,1681683889,20.1969
48:27:E2:AD:85:D0,1681683889,20.1421
48:27:E2:AD:91:38,1681683889,17.6278
EC:DA:3B:0F:5C:AC,1681683889,20.3202
master,1681683890,20.0615
48:27:E2:AD:85:D0,1681683890,20.1421
48:27:E2:AD:91:38,1681683890,17.6923
EC:DA:3B:0F:5C:AC,1681683890,20.3903
master,1681683891,20.0615
48:27:E2:AD:85:D0,1681683891,20.1421
48:27:E2:AD:91:38,1681683891,17.6923
EC:DA:3B:0F:5C:AC,1681683891,20.1800
master,1681683892,20.1292
48:27:E2:AD:85:D0,1681683892,20.8271
48:27:E2:AD:91:38,1681683892,16.9832
EC:DA:3B:0F:5C:AC,1681683892,20.5306
master,1681683893,19.9938
48:27:E2:AD:85:D0,1681683893,20.6901
48:27:E2:AD:91:38,1681683893,17.5634
EC:DA:3B:0F:5C:AC,1681683893,20.4604
master,1681683894,19.9938
48:27:E2:AD:85:D0,1681683894,20.1421
48:27:E2:AD:91:38,1681683894,16.9832
EC:DA:3B:0F:5C:AC,1681683894,20.3903
master,1681683895,20.0615
48:27:E2:AD:85:D0,1681683895,20.1421
48:27:E2:AD:91:38,1681683895,16.9187
EC:DA:3B:0F:5C:AC,1681683895,20.5306
master,1681683896,19.3169
48:27:E2:AD:85:D0,1681683896,20.0051
48:27:E2:AD:91:38,1681683896,17.4989
EC:DA:3B:0F:5C:AC,1681683896,20.4604
master,1681683897,20.0615
48:27:E2:AD:85:D0,1681683897,20.0736
48:27:E2:AD:91:38,1681683897,17.0476
EC:DA:3B:0F:5C:AC,1681683897,20.6007
master,1681683898,19.9938
48:27:E2:AD:85:D0,1681683898,20.1421
48:27:E2:AD:91:38,1681683898,16.9832
EC:DA:3B:0F:5C:AC,1681683898,20.5306
master,1681683899,20.1292
48:27:E2:AD:85:D0,1681683899,20.1421
48:27:E2:AD:91:38,1681683899,17.6278
EC:DA:3B:0F:5C:AC,1681683899,20.3903
master,1681683900,19.9938
48:27:E2:AD:85:D0,1681683900,20.1421
48:27:E2:AD:91:38,1681683900,16.9187
EC:DA:3B:0F:5C:AC,1681683900,20.5306
master,1681683901,20.1292
48:27:E2:AD:85:D0,1681683901,20.1421
48:27:E2:AD:91:38,1681683901,17.0476
EC:DA:3B:0F:5C:AC,1681683901,20.4604
master,1681683902,19.9938
48:27:E2:AD:85:D0,1681683902,20.0736
48:27:E2:AD:91:38,1681683902,17.6278
EC:DA:3B:0F:5C:AC,1681683902,20.3903
master,1681683903,20.1292
48:27:E2:AD:85:D0,1681683903,20.0736
48:27:E2:AD:91:38,1681683903,17.6923
EC:DA:3B:0F:5C:AC,1681683903,20.3903
master,1681683904,20.2646
48:27:E2:AD:85:D0,1681683904,20.0736
48:27:E2:AD:91:38,1681683904,17.6278
EC:DA:3B:0F:5C:AC,1681683904,20.3903
master,1681683905,19.9938
48:27:E2:AD:85:D0,1681683905,20.8271
48:27:E2:AD:91:38,1681683905,17.6923
EC:DA:3B:0F:5C:AC,1681683905,20.4604
master,1681683906,19.9262
48:27:E2:AD:85:D0,1681683906,20.6901
48:27:E2:AD:91:38,1681683906,17.7568
EC:DA:3B:0F:5C:AC,1681683906,20.3903
master,1681683907,19.9262
48:27:E2:AD:85:D0,1681683907,20.0736
48:27:E2:AD:91:38,1681683907,17.6278
EC:DA:3B:0F:5C:AC,1681683907,20.4604
master,1681683908,20.1292
48:27:E2:AD:85:D0,1681683908,20.1421
48:27:E2:AD:91:38,1681683908,17.0476
EC:DA:3B:0F:5C:AC,1681683908,20.4604
master,1681683909,20.1292
48:27:E2:AD:85:D0,1681683909,20.1421
48:27:E2:AD:91:38,1681683909,17.6278
EC:DA:3B:0F:5C:AC,1681683909,20.4604
master,1681683910,20.0615
48:27:E2:AD:85:D0,1681683910,20.0736
48:27:E2:AD:91:38,1681683910,17.0476
EC:DA:3B:0F:5C:AC,1681683910,20.4604
master,1681683911,20.0615
48:27:E2:AD:85:D0,1681683911,20.0051
48:27:E2:AD:91:38,1681683911,17.6278
EC:DA:3B:0F:5C:AC,1681683911,20.6007
master,1681683912,20.3323
48:27:E2:AD:85:D0,1681683912,20.1421
48:27:E2:AD:91:38,1681683912,16.9832
EC:DA:3B:0F:5C:AC,1681683912,20.4604
master,1681683913,20.3323
48:27:E2:AD:85:D0,1681683913,20.0051
48:27:E2:AD:91:38,1681683913,17.6278
EC:DA:3B:0F:5C:AC,1681683913,21.0213
master,1681683914,20.0615
48:27:E2:AD:85:D0,1681683914,20.1421
48:27:E2:AD:91:38,1681683914,17.6278
EC:DA:3B:0F:5C:AC,1681683914,20.3903
master,1681683915,20.1292
48:27:E2:AD:85:D0,1681683915,20.0051
48:27:E2:AD:91:38,1681683915,17.0476
EC:DA:3B:0F:5C:AC,1681683915,20.3903
master,1681683916,19.9262
48:27:E2:AD:85:D0,1681683916,20.0051
48:27:E2:AD:91:38,1681683916,17.6278
EC:DA:3B:0F:5C:AC,1681683916,20.4604
master,1681683917,20.0615
48:27:E2:AD:85:D0,1681683917,20.1421
48:27:E2:AD:91:38,1681683917,17.6278
EC:DA:3B:0F:5C:AC,1681683917,20.5306
master,1681683918,20.0615
48:27:E2:AD:85:D0,1681683918,20.6901
48:27:E2:AD:91:38,1681683918,17.0476
EC:DA:3B:0F:5C:AC,1681683918,20.4604
master,1681683919,19.9262
48:27:E2:AD:85:D0,1681683919,19.8681
48:27:E2:AD:91:38,1681683919,17.6923
EC:DA:3B:0F:5C:AC,1681683919,20.3202
master,1681683920,20.0615
48:27:E2:AD:85:D0,1681683920,20.0736
48:27:E2:AD:91:38,1681683920,17.5634
EC:DA:3B:0F:5C:AC,1681683920,20.4604
master,1681683921,20.3323
48:27:E2:AD:85:D0,1681683921,20.7586
48:27:E2:AD:91:38,1681683921,17.6923
EC:DA:3B:0F:5C:AC,1681683921,20.4604
master,1681683922,20.3323
48:27:E2:AD:85:D0,1681683922,20.1421
48:27:E2:AD:91:38,1681683922,16.9832
EC:DA:3B:0F:5C:AC,1681683922,20.5306
master,1681683923,20.1292
48:27:E2:AD:85:D0,1681683923,20.1421
48:27:E2:AD:91:38,1681683923,16.9832
EC:DA:3B:0F:5C:AC,1681683923,20.4604
master,1681683924,20.0615
48:27:E2:AD:85:D0,1681683924,20.0736
48:27:E2:AD:91:38,1681683924,17.0476
EC:DA:3B:0F:5C:AC,1681683924,20.3903
master,1681683925,20.0615
48:27:E2:AD:85:D0,1681683925,20.0736
48:27:E2:AD:91:38,1681683925,17.6923
EC:DA:3B:0F:5C:AC,1681683925,20.5306
master,1681683926,19.9262
48:27:E2:AD:85:D0,1681683926,20.0736
48:27:E2:AD:91:38,1681683926,17.8212
EC:DA:3B:0F:5C:AC,1681683926,20.4604
master,1681683927,20.1969
48:27:E2:AD:85:D0,1681683927,20.1421
48:27:E2:AD:91:38,1681683927,17.6923
EC:DA:3B:0F:5C:AC,1681683927,20.4604
master,1681683928,19.9938
48:27:E2:AD:85:D0,1681683928,20.7586
48:27:E2:AD:91:38,1681683928,17.0476
EC:DA:3B:0F:5C:AC,1681683928,20.5306
master,1681683929,20.2646
48:27:E2:AD:85:D0,1681683929,20.1421
48:27:E2:AD:91:38,1681683929,17.6278
EC:DA:3B:0F:5C:AC,1681683929,20.3903
master,1681683930,20.0615
48:27:E2:AD:85:D0,1681683930,20.0736
48:27:E2:AD:91:38,1681683930,17.6278
EC:DA:3B:0F:5C:AC,1681683930,20.4604
master,1681683931,20.1292
48:27:E2:AD:85:D0,1681683931,20.6216
48:27:E2:AD:91:38,1681683931,16.9187
EC:DA:3B:0F:5C:AC,1681683931,20.3903
master,1681683932,19.3169
48:27:E2:AD:85:D0,1681683932,20.6901
48:27:E2:AD:91:38,1681683932,17.6278
EC:DA:3B:0F:5C:AC,1681683932,20.3202
master,1681683933,20.0615
48:27:E2:AD:85:D0,1681683933,20.7586
48:27:E2:AD:91:38,1681683933,17.6923
EC:DA:3B:0F:5C:AC,1681683933,20.3903
master,1681683934,20.0615
48:27:E2:AD:85:D0,1681683934,20.0051
48:27:E2:AD:91:38,1681683934,17.5634
EC:DA:3B:0F:5C:AC,1681683934,20.1800
master,1681683935,19.3169
48:27:E2:AD:85:D0,1681683935,20.0736
48:27:E2:AD:91:38,1681683935,17.7568
EC:DA:3B:0F:5C:AC,1681683935,20.3903
master,1681683936,19.9938
48:27:E2:AD:85:D0,1681683936,20.0051
48:27:E2:AD:91:38,1681683936,17.6278
EC:DA:3B:0F:5C:AC,1681683936,20.5306
master,1681683937,20.0615
48:27:E2:AD:85:D0,1681683937,20.0736
48:27:E2:AD:91:38,1681683937,17.7568
EC:DA:3B:0F:5C:AC,1681683937,20.2501
master,1681683938,19.8585
48:27:E2:AD:85:D0,1681683938,20.1421
48:27:E2:AD:91:38,1681683938,17.5634
EC:DA:3B:0F:5C:AC,1681683938,20.5306
master,1681683939,20.0615
48:27:E2:AD:85:D0,1681683939,20.0736
48:27:E2:AD:91:38,1681683939,17.6278
EC:DA:3B:0F:5C:AC,1681683939,20.3903
master,1681683940,19.9938
48:27:E2:AD:85:D0,1681683940,20.1421
48:27:E2:AD:91:38,1681683940,17.6923
EC:DA:3B:0F:5C:AC,1681683940,20.5306
master,1681683941,20.2646
48:27:E2:AD:85:D0,1681683941,20.1421
48:27:E2:AD:91:38,1681683941,17.0476
EC:DA:3B:0F:5C:AC,1681683941,20.5306
master,1681683942,20.1969
48:27:E2:AD:85:D0,1681683942,20.1421
48:27:E2:AD:91:38,1681683942,16.9187
EC:DA:3B:0F:5C:AC,1681683942,20.6007
master,1681683943,18.7077
48:27:E2:AD:85:D0,1681683943,19.9366
48:27:E2:AD:91:38,1681683943,17.6278
EC:DA:3B:0F:5C:AC,1681683943,20.4604
master,1681683944,20.1969
48:27:E2:AD:85:D0,1681683944,20.1421
48:27:E2:AD:91:38,1681683944,17.6923
EC:DA:3B:0F:5C:AC,1681683944,20.3903
master,1681683945,19.9262
48:27:E2:AD:85:D0,1681683945,20.1421
48:27:E2:AD:91:38,1681683945,17.0476
EC:DA:3B:0F:5C:AC,1681683945,20.5306
master,1681683946,20.1292
48:27:E2:AD:85:D0,1681683946,20.6216
48:27:E2:AD:91:38,1681683946,17.0476
EC:DA:3B:0F:5C:AC,1681683946,20.4604
master,1681683947,20.2646
48:27:E2:AD:85:D0,1681683947,20.1421
48:27:E2:AD:91:38,1681683947,17.6923
EC:DA:3B:0F:5C:AC,1681683947,20.4604
master,1681683948,19.2492
48:27:E2:AD:85:D0,1681683948,20.0051
48:27:E2:AD:91:38,1681683948,17.6278
EC:DA:3B:0F:5C:AC,1681683948,20.3903
master,1681683949,20.1969
48:27:E2:AD:85:D0,1681683949,20.0736
48:27:E2:AD:91:38,1681683949,17.6278
EC:DA:3B:0F:5C:AC,1681683949,20.4604
master,1681683950,20.1969
48:27:E2:AD:85:D0,1681683950,20.7586
48:27:E2:AD:91:38,1681683950,17.6278
EC:DA:3B:0F:5C:AC,1681683950,20.4604
master,1681683951,19.9938
48:27:E2:AD:85:D0,1681683951,20.6901
48:27:E2:AD:91:38,1681683951,16.9832
EC:DA:3B:0F:5C:AC,1681683951,20.3202
master,1681683952,19.9262
48:27:E2:AD:85:D0,1681683952,20.1421
48:27:E2:AD:91:38,1681683952,17.5634
EC:DA:3B:0F:5C:AC,1681683952,20.4604
master,1681683953,19.9262
